id,host_id,host_is_superhost,neighbourhood_group,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,bathrooms,price,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,availability_365
1000629,200195,t,Manhattan,Lower East Side,40.76104,-73.96908,Private room,1,1,1.5,$107.39,1,1,1.48,4.97,154
1000630,200008,f,Brooklyn,Park Slope,40.69498,-73.93596,Private room,2,1,1.0,$85.07,3,151,0.55,4.63,122
1000631,200315,f,Queens,Astoria,40.73858,-73.77094,Entire home/apt,3,1,1.2,$150.80,1,6,1.17,4.58,86
1000632,200128,t,Brooklyn,DUMBO,40.67721,-73.954,Private room,2,1,1.0,$63.29,2,16,3.38,4.86,201
1000633,200032,t,Brooklyn,Bed-Stuy,40.69604,-73.92663,Private room,2,1,1.0,$87.24,2,7,2.24,4.86,39
1000634,200093,f,Manhattan,Upper East Side,40.79147,-73.97361,Private room,1,1,1.0,$155.22,3,18,0.78,4.84,168
1000635,200007,t,Manhattan,Hell's Kitchen,40.78312,-73.99035,Entire home/apt,3,2,1.5,$381.54,30,48,3.93,4.76,69
1000636,200258,f,Brooklyn,Bushwick,40.69489,-73.92804,Private room,3,1,1.0,$62.69,30,103,3.97,4.83,279
1000637,200341,f,Manhattan,Chelsea,40.76342,-73.95819,Private room,3,1,2.0,$211.00,1,4,2.09,4.53,329
1000638,200390,t,Manhattan,Chelsea,40.78916,-73.98653,Private room,3,1,1.0,$164.98,7,6,2.23,4.86,353
1000639,200220,f,Manhattan,Harlem,40.76501,-73.9656,Private room,2,1,1.0,$98.85,1,16,3.58,4.67,327
1000640,200240,t,Manhattan,Lower East Side,40.77713,-73.9439,Entire home/apt,3,1,1.2,$202.86,30,10,2.08,4.86,26
1000641,200106,t,Manhattan,Harlem,40.79739,-73.96409,Private room,2,1,1.0,$89.19,1,11,0.8,4.57,344
1000642,200036,t,Manhattan,Midtown,40.79095,-73.95124,Entire home/apt,6,3,2.2,$413.56,2,6,0.61,4.94,130
1000643,200045,f,Manhattan,Chelsea,40.7958,-73.9637,Private room,3,1,2.0,$193.22,1,23,0.24,4.78,276
1000644,200298,f,Manhattan,Hell's Kitchen,40.7684,-73.92527,Entire home/apt,2,1,1.0,$362.18,1,22,2.31,4.81,294
1000645,200309,f,Queens,Ridgewood,40.71165,-73.79959,Entire home/apt,2,2,1.5,$200.81,3,2,1.43,4.44,287
1000646,200366,t,Brooklyn,DUMBO,40.65338,-73.93612,Entire home/apt,2,2,2.5,$265.88,30,130,0.65,4.72,253
1000647,200009,t,Brooklyn,Park Slope,40.68047,-73.93272,Private room,2,1,1.0,$96.02,2,34,0.07,4.26,84
1000648,200087,f,Brooklyn,Brooklyn Heights,40.65211,-73.92751,Entire home/apt,3,1,1.8,$160.35,3,36,0.29,4.85,8
1000649,200370,f,Brooklyn,Bed-Stuy,40.66609,-73.94644,Private room,1,1,1.5,$52.48,3,89,2.39,4.74,49
1000650,200331,f,Manhattan,Lower East Side,40.79707,-73.96728,Private room,1,1,1.0,$113.41,1,27,0.59,4.55,0
1000651,200177,t,Brooklyn,Greenpoint,40.68318,-73.93221,Entire home/apt,4,2,1.5,$243.71,1,80,0.56,4.91,3
1000652,200130,t,Brooklyn,Greenpoint,40.68463,-73.94932,Entire home/apt,5,2,1.5,$201.24,1,137,0.79,4.87,3
1000653,200195,f,Brooklyn,Bed-Stuy,40.6757,-73.94102,Entire home/apt,2,1,1.0,$273.85,2,2,1.63,4.65,89
1000654,200011,f,Manhattan,Harlem,40.76967,-73.95626,Private room,2,1,1.0,$121.28,1,42,1.41,4.62,161
1000655,200306,f,Manhattan,Chelsea,40.78743,-73.97008,Private room,2,1,2.0,$107.39,1,52,1.59,4.92,154
1000656,200122,f,Manhattan,Midtown,40.80099,-73.973,Entire home/apt,5,2,1.5,$264.73,1,1,0.53,4.82,14
1000657,200399,f,Manhattan,Upper East Side,40.78036,-73.97847,Entire home/apt,2,2,1.5,$231.50,1,56,1.73,4.83,364
1000658,200235,f,Brooklyn,Williamsburg,40.68335,-73.93957,Private room,2,1,1.5,$105.70,30,21,2.82,4.84,31
1000659,200331,f,Brooklyn,Park Slope,40.66821,-73.94687,Private room,2,1,1.0,$137.91,1,34,0.04,4.94,62
1000660,200031,f,Manhattan,Upper East Side,40.77321,-73.98177,Private room,2,1,1.0,$202.06,2,19,1.01,4.91,363
1000661,200348,f,Staten Island,Todt Hill,40.55355,-74.15366,Private room,1,1,2.0,$56.49,2,98,0.85,4.52,107
1000662,200224,t,Brooklyn,DUMBO,40.65267,-73.95114,Entire home/apt,3,1,1.2,$226.27,2,30,1.03,4.68,13
1000663,200153,t,Manhattan,Midtown,40.77391,-73.95542,Entire home/apt,2,1,1.2,$204.16,1,20,0.55,4.64,22
1000664,200212,f,Manhattan,SoHo,40.76788,-73.98262,Entire home/apt,5,2,2.0,$228.38,2,25,1.25,4.94,110
1000665,200092,f,Manhattan,Upper East Side,40.77738,-73.9799,Entire home/apt,4,2,2.5,$298.12,1,13,0.78,4.62,320
1000666,200331,f,Manhattan,Hell's Kitchen,40.80364,-73.98828,Entire home/apt,3,1,1.0,$250.33,2,24,0.41,4.75,159
1000667,200348,t,Manhattan,Hell's Kitchen,40.77741,-73.96622,Entire home/apt,3,1,1.2,$360.12,1,27,1.86,4.92,40
1000668,200129,t,Manhattan,Hell's Kitchen,40.79632,-73.9769,Entire home/apt,2,1,1.0,$280.37,2,23,3.09,4.46,281
1000669,200197,f,Manhattan,Midtown,40.75433,-73.97345,Private room,1,1,1.5,$103.63,3,30,1.27,4.83,303
1000670,200042,t,Manhattan,Upper East Side,40.80338,-73.96697,Private room,2,1,1.0,$112.35,2,16,2.32,4.72,143
1000671,200366,t,Queens,Flushing,40.73175,-73.81085,Private room,2,1,1.5,$82.12,2,3,2.18,4.81,287
1000672,200228,f,Manhattan,SoHo,40.76561,-73.97093,Private room,2,1,1.0,$253.84,2,60,3.69,4.88,152
1000673,200194,f,Brooklyn,Bushwick,40.6568,-73.93248,Entire home/apt,3,2,2.0,$218.78,5,145,2.15,4.52,81
1000674,200018,t,Manhattan,Upper East Side,40.7704,-73.97157,Private room,2,1,1.0,$224.35,1,2,1.41,4.91,364
1000675,200333,f,Staten Island,Todt Hill,40.55121,-74.15611,Entire home/apt,4,2,2.0,$278.05,3,24,1.02,4.86,225
1000676,200243,f,Manhattan,Greenwich Village,40.76531,-74.00603,Private room,2,1,1.0,$121.88,3,24,0.7,4.61,151
1000677,200389,f,Manhattan,Chelsea,40.79123,-73.94658,Entire home/apt,4,2,2.0,$264.08,2,5,1.31,4.56,258
1000678,200276,f,Bronx,Pelham Bay,40.86174,-73.85457,Hotel room,4,2,1.0,$142.82,1,10,2.53,4.4,317
1000679,200127,t,Queens,Long Island City,40.72199,-73.78281,Entire home/apt,2,1,1.8,$216.58,2,20,3.26,4.64,78
1000680,200075,t,Queens,Astoria,40.74656,-73.79285,Entire home/apt,2,1,1.0,$233.02,1,2,0.72,4.87,194
1000681,200062,t,Manhattan,Upper East Side,40.76533,-73.97869,Private room,2,1,1.0,$123.63,1,12,0.84,4.95,222
1000682,200288,f,Manhattan,Greenwich Village,40.80864,-73.97232,Entire home/apt,3,1,1.0,$386.02,1,25,2.9,4.77,265
1000683,200186,t,Brooklyn,Bushwick,40.62833,-73.96623,Private room,1,1,1.5,$148.70,1,42,3.82,4.68,229
1000684,200178,f,Bronx,Riverdale,40.83843,-73.84926,Private room,2,1,1.0,$55.47,2,38,0.19,4.57,149
1000685,200166,f,Brooklyn,Williamsburg,40.6741,-73.92838,Private room,2,1,1.0,$159.52,5,23,1.3,4.86,135
1000686,200183,t,Brooklyn,Park Slope,40.67031,-73.97366,Shared room,1,1,1.0,$37.13,1,32,2.14,4.88,122
1000687,200028,t,Manhattan,Upper East Side,40.77573,-73.96603,Shared room,1,1,1.0,$47.50,30,81,1.99,4.85,357
1000688,200330,f,Brooklyn,Bed-Stuy,40.68213,-73.96303,Entire home/apt,3,1,1.2,$90.93,30,10,0.25,4.53,109
1000689,200247,f,Manhattan,Lower East Side,40.77783,-73.93093,Private room,1,1,1.0,$221.34,30,11,1.31,4.91,142
1000690,200337,t,Manhattan,Midtown,40.7646,-73.96129,Private room,2,1,1.0,$74.87,5,17,1.0,4.82,69
1000691,200022,t,Manhattan,Greenwich Village,40.75165,-73.95824,Private room,2,1,1.0,$105.05,2,50,0.36,4.97,53
1000692,200096,f,Brooklyn,Bushwick,40.66482,-73.93817,Entire home/apt,5,2,1.5,$175.66,1,3,2.24,4.8,331
1000693,200122,t,Manhattan,Upper East Side,40.76373,-73.96684,Private room,1,1,1.0,$107.00,2,16,3.18,4.91,39
1000694,200250,f,Manhattan,Midtown,40.76947,-73.98193,Hotel room,4,1,1.0,$640.60,2,56,1.4,4.82,196
1000695,200379,t,Brooklyn,Park Slope,40.68483,-73.95066,Private room,1,1,1.5,$185.73,5,23,1.02,4.83,26
1000696,200308,f,Manhattan,SoHo,40.78881,-73.97406,Entire home/apt,2,1,1.0,$154.64,30,24,1.46,4.78,329
1000697,200334,t,Brooklyn,Williamsburg,40.67921,-73.93752,Entire home/apt,4,2,1.5,$206.11,2,18,2.36,4.69,298
1000698,200326,f,Manhattan,Harlem,40.77785,-73.98614,Entire home/apt,3,1,1.0,$298.75,2,46,0.14,4.71,179
1000699,200137,t,Brooklyn,Crown Heights,40.67022,-73.92627,Private room,1,1,1.0,$64.75,1,14,3.35,4.74,45
1000700,200277,f,Brooklyn,Bed-Stuy,40.67994,-73.95687,Private room,2,1,1.0,$88.00,1,22,0.76,4.96,141
1000701,200320,t,Manhattan,Lower East Side,40.78912,-73.96418,Entire home/apt,2,1,1.2,$165.52,2,23,1.67,4.86,319
1000702,200332,t,Manhattan,Greenwich Village,40.7909,-73.98587,Entire home/apt,4,2,2.5,$269.55,2,2,1.39,4.73,97
1000703,200061,f,Manhattan,Chelsea,40.77286,-73.98135,Entire home/apt,5,2,1.5,$308.34,5,2,0.8,4.76,125
1000704,200250,f,Manhattan,Lower East Side,40.77769,-73.96312,Entire home/apt,4,2,1.5,$263.95,2,76,4.17,4.57,57
1000705,200095,f,Staten Island,Todt Hill,40.58394,-74.14457,Private room,2,1,1.5,$30.20,30,74,2.26,4.96,176
1000706,200296,f,Manhattan,Greenwich Village,40.80341,-73.96087,Private room,2,1,1.5,$173.33,2,4,2.89,4.83,206
1000707,200184,f,Queens,Long Island City,40.72607,-73.81266,Entire home/apt,5,2,2.0,$98.80,5,0,,5.0,284
1000708,200260,f,Manhattan,Midtown,40.77238,-73.97513,Private room,2,1,1.5,$122.75,1,2,2.08,4.93,153
1000709,200287,f,Brooklyn,Greenpoint,40.69064,-73.94461,Entire home/apt,3,1,1.2,$296.92,7,19,1.48,4.97,26
1000710,200155,f,Brooklyn,Bed-Stuy,40.66836,-73.95519,Shared room,1,1,1.0,$40.97,3,15,1.3,4.75,322
1000711,200186,t,Brooklyn,Bed-Stuy,40.67716,-73.93085,Entire home/apt,3,1,1.0,$356.89,1,0,,5.0,162
1000712,200069,f,Brooklyn,Williamsburg,40.70207,-73.94729,Entire home/apt,3,1,1.0,$251.03,1,27,0.75,4.59,249
1000713,200326,f,Manhattan,Harlem,40.78243,-73.98941,Entire home/apt,8,4,3.0,$201.91,30,21,0.47,4.86,187
1000714,200261,t,Manhattan,Midtown,40.81219,-73.99222,Private room,2,1,1.0,$131.28,1,42,1.03,4.26,333
1000715,200115,f,Bronx,Riverdale,40.86237,-73.87028,Private room,2,1,1.0,$44.74,2,35,2.34,4.95,89
1000716,200347,t,Queens,Flushing,40.71921,-73.81155,Private room,1,1,1.0,$102.92,2,32,3.13,4.71,130
1000717,200008,f,Bronx,Pelham Bay,40.88095,-73.86148,Entire home/apt,2,1,1.2,$433.31,3,68,0.82,4.67,297
1000718,200265,t,Manhattan,SoHo,40.78342,-73.9579,Entire home/apt,2,2,2.0,$209.79,5,9,1.61,4.93,12
1000719,200271,t,Brooklyn,DUMBO,40.66844,-73.94417,Entire home/apt,3,1,1.0,$158.54,2,17,1.96,4.88,28
1000720,200249,f,Bronx,Pelham Bay,40.84565,-73.87248,Private room,2,1,1.0,$51.74,2,8,1.33,4.91,264
1000721,200105,f,Manhattan,Upper East Side,40.80109,-73.97448,Entire home/apt,5,2,2.0,$260.38,30,45,1.41,4.85,31
1000722,200263,f,Manhattan,Harlem,40.7598,-73.97572,Private room,2,1,1.0,$108.39,3,62,1.31,4.81,149
1000723,200224,f,Brooklyn,Bed-Stuy,40.68194,-73.9576,Private room,1,1,1.0,$108.10,7,2,1.61,4.93,85
1000724,200328,f,Brooklyn,Park Slope,40.66598,-73.95239,Private room,3,1,1.0,$46.71,2,24,1.08,4.97,57
1000725,200371,t,Queens,Astoria,40.74652,-73.80221,Entire home/apt,8,4,3.5,$244.50,1,15,2.52,4.97,56
1000726,200271,f,Manhattan,Midtown,40.80454,-73.98042,Entire home/apt,5,2,2.0,$190.38,2,31,1.33,4.65,24
1000727,200165,f,Brooklyn,Brooklyn Heights,40.68308,-73.95089,Entire home/apt,4,2,1.5,$179.54,3,62,0.99,4.42,189
1000728,200083,f,Manhattan,Lower East Side,40.79441,-73.98797,Private room,2,1,1.5,$106.80,1,3,0.75,4.86,75
1000729,200295,t,Manhattan,Hell's Kitchen,40.79424,-73.96949,Private room,1,1,1.0,$133.61,1,5,1.17,4.74,338
1000730,200134,f,Manhattan,Chelsea,40.7735,-73.97369,Entire home/apt,3,1,1.0,$219.38,1,65,0.61,4.28,224
1000731,200211,t,Queens,Flushing,40.75121,-73.79283,Entire home/apt,2,1,1.2,$278.77,2,21,3.68,4.87,182
1000732,200313,f,Brooklyn,Bushwick,40.66766,-73.96227,Private room,3,1,1.0,$93.25,5,113,2.46,4.93,153
1000733,200092,f,Brooklyn,DUMBO,40.68578,-73.94126,Private room,2,1,1.0,$53.99,1,6,1.88,4.71,268
1000734,200337,f,Manhattan,Harlem,40.79353,-73.99313,Entire home/apt,3,2,1.5,$239.11,3,54,1.73,4.94,277
1000735,200127,f,Queens,Long Island City,40.71062,-73.7777,Private room,2,1,1.5,$64.64,30,2,1.25,4.65,339
1000736,200191,t,Manhattan,Hell's Kitchen,40.78807,-73.9632,Entire home/apt,4,2,1.5,$139.29,1,7,1.07,4.51,362
1000737,200159,f,Queens,Ridgewood,40.71376,-73.80961,Entire home/apt,8,4,3.0,$223.53,3,5,0.76,4.82,22
1000738,200331,f,Manhattan,Harlem,40.79797,-73.95562,Private room,2,1,1.0,$108.36,30,33,1.15,4.83,13
1000739,200335,t,Manhattan,Chelsea,40.76678,-73.99039,Private room,2,1,1.0,$157.61,30,16,1.11,4.75,93
1000740,200010,f,Brooklyn,Crown Heights,40.67657,-73.95619,Private room,2,1,1.0,$68.93,1,25,2.53,4.79,342
1000741,200107,t,Manhattan,SoHo,40.7708,-73.98997,Entire home/apt,6,3,2.2,$141.25,1,59,3.57,4.64,51
1000742,200087,f,Brooklyn,Williamsburg,40.67117,-73.96152,Private room,1,1,1.0,$127.99,1,0,,5.0,338
1000743,200067,f,Brooklyn,Bushwick,40.66177,-73.93972,Entire home/apt,5,2,2.0,$218.49,3,5,0.61,4.77,40
1000744,200062,f,Manhattan,Greenwich Village,40.78227,-73.96393,Entire home/apt,3,1,1.8,$279.44,3,18,0.25,4.65,163
1000745,200387,t,Queens,Astoria,40.70346,-73.79475,Private room,2,1,1.0,$87.20,3,13,1.25,4.97,5
1000746,200146,f,Manhattan,Hell's Kitchen,40.81423,-73.97678,Entire home/apt,2,1,1.0,$244.46,2,31,0.31,4.75,137
1000747,200153,f,Brooklyn,Williamsburg,40.69057,-73.93196,Private room,2,1,1.0,$193.75,1,45,1.55,4.84,98
1000748,200107,f,Queens,Flushing,40.74118,-73.7924,Private room,2,1,1.0,$115.86,2,83,5.16,4.43,340
1000749,200148,t,Brooklyn,Greenpoint,40.68669,-73.93371,Entire home/apt,2,1,1.0,$208.78,2,23,0.72,4.91,223
1000750,200186,t,Manhattan,Midtown,40.79263,-73.98796,Entire home/apt,3,2,1.5,$514.49,3,94,3.7,4.76,315
1000751,200349,t,Bronx,Pelham Bay,40.81919,-73.8881,Entire home/apt,4,2,2.5,$169.82,2,3,0.25,4.76,29
1000752,200342,f,Brooklyn,Bushwick,40.67415,-73.93529,Entire home/apt,3,1,1.0,$139.57,2,44,0.97,4.79,224
1000753,200178,f,Manhattan,SoHo,40.76653,-73.95734,Private room,1,1,1.0,$73.23,1,11,0.54,4.9,325
1000754,200377,f,Manhattan,Midtown,40.77557,-73.97859,Private room,2,1,1.0,$151.42,1,46,0.85,4.8,260
1000755,200335,f,Brooklyn,Bushwick,40.66566,-73.97247,Entire home/apt,3,1,1.0,$289.90,1,56,0.06,4.56,246
1000756,200266,f,Brooklyn,DUMBO,40.68164,-73.91851,Entire home/apt,2,1,1.0,$187.72,1,23,3.11,4.74,78
1000757,200149,f,Brooklyn,Bushwick,40.67726,-73.97196,Private room,1,1,2.0,$97.63,2,60,1.97,4.65,184
1000758,200247,t,Queens,Ridgewood,40.73991,-73.81927,Private room,2,1,1.5,$92.79,1,4,0.33,4.41,298
1000759,200254,f,Brooklyn,Bushwick,40.66006,-73.94778,Entire home/apt,4,2,2.0,$190.74,1,8,0.66,4.68,179
1000760,200029,f,Manhattan,Greenwich Village,40.78494,-73.98633,Entire home/apt,8,5,4.2,$353.96,3,4,2.47,4.71,76
1000761,200352,f,Manhattan,Hell's Kitchen,40.77894,-73.96047,Private room,2,1,1.0,$255.73,2,30,1.66,4.52,261
1000762,200266,f,Manhattan,SoHo,40.79588,-73.95243,Entire home/apt,4,3,2.2,$257.81,3,45,1.56,4.26,228
1000763,200013,f,Brooklyn,Crown Heights,40.70684,-73.93205,Entire home/apt,4,2,1.5,$153.52,3,55,1.71,4.75,1
1000764,200047,f,Manhattan,Harlem,40.77985,-73.95831,Private room,1,1,1.0,$183.52,2,110,3.57,4.93,16
1000765,200151,f,Brooklyn,Crown Heights,40.6852,-73.9366,Private room,2,1,1.0,$112.42,30,15,0.06,4.91,343
1000766,200050,t,Brooklyn,DUMBO,40.68086,-73.95788,Private room,1,1,1.0,$60.64,1,13,0.94,4.9,11
1000767,200215,f,Queens,Flushing,40.71278,-73.79636,Private room,2,1,1.0,$59.98,3,7,0.27,4.86,181
1000768,200132,f,Manhattan,Harlem,40.78533,-73.98139,Private room,2,1,1.0,$71.11,30,56,0.89,4.81,333
1000769,200372,t,Queens,Sunnyside,40.73455,-73.76369,Entire home/apt,5,3,2.2,$110.40,7,37,1.67,4.58,6
1000770,200113,f,Manhattan,SoHo,40.75694,-73.96247,Entire home/apt,6,3,2.2,$295.31,1,53,3.03,4.69,245
1000771,200252,f,Queens,Long Island City,40.72721,-73.78814,Entire home/apt,3,2,1.5,$179.48,2,79,1.22,4.9,156
1000772,200341,t,Manhattan,Greenwich Village,40.77664,-73.97339,Entire home/apt,3,1,1.2,$133.80,1,6,1.75,4.9,173
1000773,200053,f,Manhattan,Harlem,40.78504,-73.97572,Private room,2,1,1.5,$161.35,2,50,1.97,4.95,328
1000774,200130,f,Brooklyn,Greenpoint,40.65539,-73.94771,Private room,2,1,1.0,$102.77,3,47,2.11,4.82,333
1000775,200324,f,Manhattan,Upper East Side,40.76185,-73.9614,Shared room,1,1,1.0,$35.66,2,79,1.34,4.77,180
1000776,200193,t,Manhattan,Lower East Side,40.75512,-73.95577,Private room,2,1,1.5,$244.15,2,2,0.16,4.72,280
1000777,200079,f,Brooklyn,Bushwick,40.68464,-73.9377,Entire home/apt,4,2,1.5,$263.26,3,9,0.8,4.68,308
1000778,200057,t,Brooklyn,DUMBO,40.64574,-73.94913,Entire home/apt,2,1,1.0,$120.19,2,17,1.81,4.85,236
1000779,200097,f,Brooklyn,Greenpoint,40.6955,-73.95198,Private room,2,1,1.5,$123.41,7,24,1.02,4.97,156
1000780,200198,f,Brooklyn,Williamsburg,40.66203,-73.95375,Private room,2,1,1.0,$60.47,3,17,1.47,4.77,250
1000781,200135,f,Brooklyn,Brooklyn Heights,40.67718,-73.95697,Private room,2,1,1.0,$147.73,1,35,1.78,4.27,220
1000782,200147,t,Manhattan,Upper East Side,40.80161,-73.97217,Private room,2,1,1.0,$149.87,2,34,0.98,4.72,337
1000783,200172,t,Manhattan,Lower East Side,40.77477,-73.99072,Private room,1,1,1.0,$116.68,1,68,0.42,4.82,222
1000784,200063,t,Manhattan,Harlem,40.79037,-73.96428,Private room,1,1,1.0,$110.62,2,2,0.22,4.93,210
1000785,200065,t,Queens,Sunnyside,40.71632,-73.82844,Entire home/apt,2,2,1.5,$73.25,30,40,1.93,4.89,336
1000786,200295,f,Brooklyn,Crown Heights,40.68436,-73.947,Private room,2,1,1.0,$181.58,7,49,1.63,4.55,133
1000787,200211,f,Manhattan,Harlem,40.78814,-73.94184,Private room,2,1,1.0,$132.16,2,9,0.45,4.73,331
1000788,200109,f,Brooklyn,Bushwick,40.6778,-73.95191,Entire home/apt,4,2,1.5,$202.34,1,13,0.21,4.57,258
1000789,200282,f,Bronx,Riverdale,40.82759,-73.86949,Private room,1,1,1.0,$154.32,1,38,3.11,4.8,34
1000790,200172,t,Manhattan,Chelsea,40.78551,-73.9704,Entire home/apt,2,2,1.5,$241.66,2,3,0.72,4.88,182
1000791,200012,t,Brooklyn,Bed-Stuy,40.70405,-73.93671,Shared room,1,1,1.0,$49.49,1,52,3.17,4.83,302
1000792,200333,t,Brooklyn,Bed-Stuy,40.67618,-73.9548,Entire home/apt,5,2,1.5,$133.27,2,16,1.88,4.73,160
1000793,200220,f,Brooklyn,Bed-Stuy,40.6822,-73.95781,Private room,2,1,1.0,$132.97,1,24,2.82,4.87,92
1000794,200398,f,Manhattan,Lower East Side,40.7858,-73.96389,Entire home/apt,8,4,3.0,$185.26,2,51,1.6,4.79,196
1000795,200342,t,Queens,Astoria,40.72495,-73.80435,Private room,2,1,1.0,$76.50,1,4,0.64,4.72,314
1000796,200286,t,Bronx,Pelham Bay,40.81202,-73.84764,Entire home/apt,4,2,2.0,$118.67,30,67,4.16,4.9,205
1000797,200172,f,Brooklyn,Crown Heights,40.68425,-73.93779,Entire home/apt,4,2,1.5,$320.31,3,2,0.97,4.71,351
1000798,200236,f,Brooklyn,DUMBO,40.65478,-73.9235,Entire home/apt,2,1,1.0,$186.49,2,102,2.35,4.51,17
1000799,200166,f,Bronx,Riverdale,40.83782,-73.86913,Private room,3,1,1.0,$33.37,1,52,2.8,4.7,233
1000800,200187,f,Brooklyn,Greenpoint,40.66216,-73.971,Entire home/apt,2,1,1.0,$221.50,2,30,0.75,4.98,332
1000801,200170,t,Manhattan,Midtown,40.80046,-73.9519,Entire home/apt,6,4,3.0,$412.80,1,52,2.16,4.93,65
1000802,200052,f,Brooklyn,Park Slope,40.67572,-73.95439,Private room,3,1,1.5,$77.79,2,8,1.96,4.74,243
1000803,200319,f,Brooklyn,Crown Heights,40.67254,-73.94944,Entire home/apt,5,2,1.5,$167.14,5,1,3.18,4.79,275
1000804,200189,t,Manhattan,Chelsea,40.7651,-73.97558,Private room,2,1,1.0,$69.13,2,98,3.45,4.8,198
1000805,200120,f,Brooklyn,Williamsburg,40.6805,-73.92893,Entire home/apt,2,2,2.0,$190.39,2,16,0.53,4.86,17
1000806,200105,f,Bronx,Pelham Bay,40.84501,-73.88845,Private room,2,1,1.5,$73.14,2,56,1.68,4.56,71
1000807,200162,t,Bronx,Riverdale,40.8501,-73.86864,Entire home/apt,5,3,2.8,$49.81,30,44,0.21,4.8,154
1000808,200295,f,Brooklyn,Bed-Stuy,40.69876,-73.92276,Entire home/apt,4,2,2.0,$167.56,30,22,1.02,4.83,169
1000809,200041,t,Manhattan,Lower East Side,40.80507,-73.97962,Private room,2,1,1.0,$83.82,2,12,5.08,4.73,321
1000810,200377,t,Staten Island,Todt Hill,40.60935,-74.14494,Private room,1,1,1.0,$60.77,2,18,0.57,4.86,354
1000811,200364,f,Queens,Flushing,40.7526,-73.80244,Private room,2,1,1.0,$70.82,2,22,1.0,4.93,281
1000812,200165,t,Manhattan,Hell's Kitchen,40.77862,-73.96709,Entire home/apt,4,3,2.2,$507.14,1,17,1.04,4.8,150
1000813,200321,f,Bronx,Riverdale,40.84708,-73.84598,Entire home/apt,2,2,1.5,$121.08,2,3,5.62,4.55,260
1000814,200374,f,Queens,Ridgewood,40.72472,-73.77743,Entire home/apt,3,2,1.5,$247.53,2,47,1.58,4.67,79
1000815,200335,t,Brooklyn,Bushwick,40.68918,-73.9474,Hotel room,2,1,1.0,$286.94,1,27,2.13,4.85,105
1000816,200160,f,Brooklyn,Crown Heights,40.68802,-73.9513,Entire home/apt,4,3,2.2,$169.72,1,25,0.27,4.78,10
1000817,200264,f,Manhattan,Hell's Kitchen,40.81835,-74.01116,Entire home/apt,4,2,1.5,$326.15,2,11,1.62,4.89,207
1000818,200353,f,Manhattan,Chelsea,40.79319,-73.99767,Entire home/apt,8,5,4.2,$610.20,7,1,1.35,4.86,129
1000819,200018,f,Manhattan,Midtown,40.77972,-73.97248,Private room,2,1,1.0,$100.80,2,0,,5.0,170
1000820,200173,t,Queens,Astoria,40.75081,-73.80528,Entire home/apt,3,2,1.5,$198.75,3,30,0.56,4.9,32
1000821,200352,f,Manhattan,Harlem,40.80272,-73.98888,Private room,2,1,1.5,$136.79,2,23,0.89,4.78,23
1000822,200033,f,Manhattan,SoHo,40.8033,-73.97832,Entire home/apt,3,2,1.5,$274.25,2,21,1.43,4.6,196
1000823,200261,f,Manhattan,Chelsea,40.7842,-73.97625,Private room,2,1,1.0,$221.40,2,0,,5.0,45
1000824,200210,t,Brooklyn,Greenpoint,40.69744,-73.92788,Entire home/apt,3,1,1.8,$474.05,3,2,0.3,4.63,273
1000825,200383,f,Queens,Long Island City,40.73485,-73.81218,Private room,2,1,1.5,$63.30,1,13,0.91,4.85,230
1000826,200330,t,Manhattan,Hell's Kitchen,40.77237,-73.98663,Private room,2,1,1.0,$66.33,2,45,1.45,4.93,132
1000827,200382,f,Manhattan,Lower East Side,40.74938,-73.95228,Entire home/apt,4,2,1.5,$178.41,1,68,1.68,4.99,263
1000828,200164,f,Brooklyn,Crown Heights,40.67328,-73.94928,Shared room,1,1,1.0,$51.53,2,46,0.48,4.84,84
1000829,200005,f,Brooklyn,Williamsburg,40.70064,-73.95134,Entire home/apt,2,1,1.8,$139.83,30,11,2.58,4.65,312
1000830,200034,f,Manhattan,SoHo,40.77049,-73.97457,Private room,2,1,2.0,$218.76,1,8,4.96,4.67,4
1000831,200280,t,Brooklyn,Crown Heights,40.66121,-73.93903,Private room,2,1,1.5,$142.59,2,34,1.49,4.61,268
1000832,200145,t,Manhattan,Chelsea,40.7775,-73.97881,Entire home/apt,5,3,2.2,$300.63,2,72,1.15,4.79,338
1000833,200351,t,Manhattan,Harlem,40.77419,-73.97279,Entire home/apt,3,1,1.0,$250.67,7,115,1.37,4.93,220
1000834,200071,t,Brooklyn,Bushwick,40.67945,-73.952,Entire home/apt,2,1,1.2,$193.81,2,3,1.73,4.97,193
1000835,200348,t,Manhattan,Upper East Side,40.77772,-73.97242,Entire home/apt,4,2,1.5,$230.69,3,51,1.18,4.92,345
1000836,200230,f,Queens,Ridgewood,40.72546,-73.79443,Entire home/apt,4,3,2.8,$110.30,7,101,3.21,4.92,68
1000837,200125,f,Manhattan,Harlem,40.77295,-73.95613,Entire home/apt,4,2,2.5,$241.40,2,39,2.12,4.8,287
1000838,200278,t,Brooklyn,Bushwick,40.67965,-73.95176,Entire home/apt,2,2,2.5,$241.19,2,17,1.58,4.75,357
1000839,200271,f,Brooklyn,Williamsburg,40.68337,-73.94532,Private room,2,1,1.0,$112.49,2,25,1.16,4.76,175
